nominee_id,nominee_name,nominator_id,nominator_name,year,type
10737,"Iwan Nikolov N Stranski",10502,"Georg-Maria M Schwab",1967,C
10737,"Iwan Nikolov N Stranski",14655,"Erika Cremer",1967,C
4021,"Walter Heinrich Heitler",11156,"Per Olov Löwdin",1963,C
4021,"Walter Heinrich Heitler",11156,"Per Olov Löwdin",1970,C
4021,"Walter Heinrich Heitler",11156,"Per Olov Löwdin",1964,C
4021,"Walter Heinrich Heitler",754,"Edmond Bauer",1950,C
4021,"Walter Heinrich Heitler",1853,"Klaus Clusius",1959,C
4021,"Walter Heinrich Heitler",10904,"Gerold Karl Schwarzenbach",1969,C
4021,"Walter Heinrich Heitler",2903,"Kasimir Fajans",1942,C
4021,"Walter Heinrich Heitler",14172,"H T Witt",1969,C
4021,"Walter Heinrich Heitler",7042,"Wolfgang Pauli",1959,C
10494,"William Hume-Rothery",8604,"Cyril S Smith",1952,C
10494,"William Hume-Rothery",8604,"Cyril S Smith",1957,C
15660,"Christian Klixbüll-Jørgensen ",15683,"R Garcia Villanova",1970,C
15660,"Christian Klixbüll-Jørgensen ",15661,"Juan de Dios López-González",1970,C
4976,"Izaak M Kolthoff",15683,"R Garcia Villanova",1970,C
4976,"Izaak M Kolthoff",13067,"Jouko Uolevi Koskikallio",1963,C
4976,"Izaak M Kolthoff",10559,"E H Vogelenzang",1953,C
10904,"Gerold Karl Schwarzenbach",15683,"R Garcia Villanova",1970,C
10904,"Gerold Karl Schwarzenbach",13041,"L Malaprade",1968,C
10904,"Gerold Karl Schwarzenbach",13041,"L Malaprade",1963,C
10904,"Gerold Karl Schwarzenbach",13040,"J Aubry",1963,C
10904,"Gerold Karl Schwarzenbach",13386,"David Waldemar Dyrssen",1965,C
10904,"Gerold Karl Schwarzenbach",13386,"David Waldemar Dyrssen",1964,C
10904,"Gerold Karl Schwarzenbach",11098,"W Berends",1960,C
10904,"Gerold Karl Schwarzenbach",10905,"Lain Diez",1958,C
7317,"Michael Polanyi",10181,"Eugene P Wigner",1967,C
7317,"Michael Polanyi",13360,"R Wolfgang",1970,C
7317,"Michael Polanyi",9309,"Eero Tommila",1959,C
7317,"Michael Polanyi",9309,"Eero Tommila",1960,C
7317,"Michael Polanyi",14628,"Aubrey Fiennes Trotman-Dickenson",1967,C
7317,"Michael Polanyi",4194,"Sir Cyril Norman Hinshelwood",1967,C
3461,"Francesco Giordani",2209,"Felice de Carli",1939,C
3461,"Francesco Giordani",6252,"Giuseppe Mezzadroli",1939,C
3461,"Francesco Giordani",1151,"Giovanni B Bonino",1939,C
3461,"Francesco Giordani",974,"Mario Betti",1939,C
15675,"John Charles Polanyi",13360,"R Wolfgang",1970,C
10487,"Alexander E Braunstein",14653,"Mikhail M Shemyakin",1967,C
10487,"Alexander E Braunstein",14652,"E E Metzler ",1967,C
10487,"Alexander E Braunstein",553,"Eugène Aubel",1952,C
10487,"Alexander E Braunstein",15582,"M M Semjakin",1969,C
14651,"Esmond Emerson Snell",14653,"Mikhail M Shemyakin",1967,C
14651,"Esmond Emerson Snell",14652,"E E Metzler ",1967,C
14651,"Esmond Emerson Snell",15582,"M M Semjakin",1969,C
4254,"Fritz Hofmann",9424,"Leo Ubbelohde",1937,C
4254,"Fritz Hofmann",9043,"Ernst Terres",1937,C
546,"Francis W Aston",765,"Emil Baur",1922,C
1150,"Karl-Friedrich O Bonhoeffer",10470,"A Luyckx",1952,C
1150,"Karl-Friedrich O Bonhoeffer",9708,"Andreas von Antropoff",1934,C
1150,"Karl-Friedrich O Bonhoeffer",7317,"Michael Polanyi",1937,C
1150,"Karl-Friedrich O Bonhoeffer",8915,"Theodor Svedberg",1930,C
6783,"Arthur Amos Noyes",2549,"Carl Drucker",1920,C
4791,"Sir Ernest Lawrence Kennaway",3453,"Jan Gillis",1944,C
4791,"Sir Ernest Lawrence Kennaway",5931,"Guy F Marrian",1942,C
2462,"Edward C Dodds",3453,"Jan Gillis",1944,C
15653,"David Mervyn Blow",15655,"J H Wang",1970,C
15654,"David Chilton Phillips",15655,"J H Wang",1970,C
10878,"Jean Brachet",14297,"L de Brouckère",1966,C
10878,"Jean Brachet",14298,"J Léonis",1966,C
10878,"Jean Brachet",14299,"M Errera",1966,C
10878,"Jean Brachet",10879,"Hubert Chantrenne",1966,C
10878,"Jean Brachet",10879,"Hubert Chantrenne",1958,C
14296,"Sol Spiegelmann",14297,"L de Brouckère",1966,C
14296,"Sol Spiegelmann",10879,"Hubert Chantrenne",1970,C
14296,"Sol Spiegelmann",10879,"Hubert Chantrenne",1966,C
14296,"Sol Spiegelmann",14298,"J Léonis",1966,C
14296,"Sol Spiegelmann",14299,"M Errera",1966,C
14296,"Sol Spiegelmann",6764,"John H Northrop",1970,C
14296,"Sol Spiegelmann",10878,"Jean Brachet",1970,C
9021,"Hugh S Taylor",3274,"Nathaniel H Furman",1946,C
8933,"Wojciech Swiętosławski",8959,"Ludwik Szperl",1936,C
8933,"Wojciech Swiętosławski",10381,"J Zawadski",1950,C
8933,"Wojciech Swiętosławski",1793,"Anna Chrzaszczewska",1936,C
8933,"Wojciech Swiętosławski",11082,"J Hurwic",1960,C
8933,"Wojciech Swiętosławski",8850,"Marceli Struszynski",1950,C
8933,"Wojciech Swiętosławski",10827,"J J Swiderski",1957,C
8933,"Wojciech Swiętosławski",6295,"Tadeuzki Milobedzki",1950,C
8933,"Wojciech Swiętosławski",5189,"Wiktor Lampe",1950,C
8933,"Wojciech Swiętosławski",4785,"Wiktor Kemula",1957,C
8933,"Wojciech Swiętosławski",4785,"Wiktor Kemula",1950,C
8933,"Wojciech Swiętosławski",13086,"B Zapior",1962,C
8933,"Wojciech Swiętosławski",11081,"E Trepka",1960,C
8933,"Wojciech Swiętosławski",10828,"Stefan Minc",1957,C
8933,"Wojciech Swiętosławski",10906,"J Jakob",1958,C
8933,"Wojciech Swiętosławski",10278,"Zygmunt Wojnicz-Sianozecki",1936,C
15612,"Boris Vladimirovich Derjagin",15613,"Y Sasaki",1970,C
641,"Herbert B Baker",2549,"Carl Drucker",1927,C
1866,"Ernst Cohen",2549,"Carl Drucker",1927,C
5319,"Paul M Lebeau",3763,"Louis Hackspill",1948,C
1316,"Julius Bredt",4031,"Gustav Heller",1927,C
11154,"Konrad Bloch",10979,"Arthur Kornberg",1962,C
11154,"Konrad Bloch",10979,"Arthur Kornberg",1963,C
11154,"Konrad Bloch",10979,"Arthur Kornberg",1961,C
11154,"Konrad Bloch",10979,"Arthur Kornberg",1964,C
11154,"Konrad Bloch",11160,"M Viscontini",1961,C
872,"Kurt Bennewitz",1015,"Jean Billiter",1929,C
3182,"Edward C Franklin",4631,"David S Jordan",1921,C
3182,"Edward C Franklin",4631,"David S Jordan",1919,C
14596,"Frank Albert Cotton",14597,"R Rohmer",1967,C
14596,"Frank Albert Cotton",14598,"S Tobia",1967,C
14596,"Frank Albert Cotton",15669,"M Cais",1970,C
15548,"Franz Sondheimer",15595,"Alexander Schönberg",1969,C
3995,"Michael J Heidelberger",10553,"Maurice Stacey",1953,C
3995,"Michael J Heidelberger",10553,"Maurice Stacey",1962,C
3995,"Michael J Heidelberger",4744,"Fernand Kayser",1949,C
3995,"Michael J Heidelberger",13033,"H Albers",1968,C
10553,"Maurice Stacey",13085,"J C Tatlow",1962,C
3033,"Otto Fischer",4031,"Gustav Heller",1920,C
13025,"P A Rebinder",15567,"László Erdey",1969,C
4016,"George W Heise",8925,"Sherlock Swann Jr.",1949,C
13012,"James Baddiley",10988,"T R Seshadri",1963,C
3822,"Bernard N Halpern",13062,"Bernard Pullman",1966,C
5997,"Joseph Mattauch",1853,"Klaus Clusius",1955,C
5997,"Joseph Mattauch",1853,"Klaus Clusius",1959,C
15585,"Gilbert Stork",13053,"William Summer Johnson",1969,C
15585,"Gilbert Stork",15644,"J Valade",1970,C
4597,"Paul Job",5361,"Marcel Lemarchands",1939,C
8542,"Sir Francis E Simon",10508,"W Jost",1954,C
8542,"Sir Francis E Simon",10508,"W Jost",1952,C
5504,"Kaj Ulrik Linderstrøm-Lang ",10728,"Erwin Chargaff",1956,C
5504,"Kaj Ulrik Linderstrøm-Lang ",10891,"J M Luck",1958,C
5504,"Kaj Ulrik Linderstrøm-Lang ",5980,"Lucien Massart",1950,C
5504,"Kaj Ulrik Linderstrøm-Lang ",10560,"J S Fruton",1953,C
10728,"Erwin Chargaff",13894,"W M Sperry",1967,C
10728,"Erwin Chargaff",13894,"W M Sperry",1965,C
10818,"Alexandre Vladimiravitche Palladine",10819,"Alexander Ivanovich Oparin",1957,C
10819,"Alexander Ivanovich Oparin",13362,"E Kahane",1964,C
10819,"Alexander Ivanovich Oparin",13362,"E Kahane",1969,C
10825,"Alexander P Vinogradov",8398,"Nikolay Nikolaevich Semenov",1964,C
10825,"Alexander P Vinogradov",8398,"Nikolay Nikolaevich Semenov",1965,C
10825,"Alexander P Vinogradov",13070,"A V Topciev",1962,C
10825,"Alexander P Vinogradov",13372,"A A Scukarev",1964,C
13388,"Arthur Holmes",8398,"Nikolay Nikolaevich Semenov",1964,C
13388,"Arthur Holmes",8398,"Nikolay Nikolaevich Semenov",1965,C
707,"George Barger",3938,"Albert B Hastings",1929,C
14742,"L Velluz",14741,"P Bédos ",1968,C
14743,"M Legrand",14741,"P Bédos ",1968,C
14745,"M Grosjean",14741,"P Bédos ",1968,C
10474,"Louis Néel",13081,"Ch. Eyraud",1962,C
10474,"Louis Néel",13359,"P Hagenmüller",1964,C
6573,"Jens Möller",7509,"Peter E Raaschou",1936,C
15676,"Charles Gilbert Overberger ",14616,"C I Simionescu",1970,C
15565,"Eugene I Rabinowitch",15566,"J B Thomas",1969,C
3236,"Otto Robert Frisch",1118,"Niels Bohr",1947,C
3236,"Otto Robert Frisch",1118,"Niels Bohr",1948,C
13071,"Nikolay Vasilyevich Belov",11093,"A Ölander",1962,C
14274,"J M Buchanan",15583,"Arthur Beck Pardee ",1969,C
15601,"Pehr Victor Edman",15603,"Torvard Claude Laurent",1970,C
15601,"Pehr Victor Edman",15603,"Torvard Claude Laurent",1969,C
15602,"Jerker Porath",15603,"Torvard Claude Laurent",1970,C
15602,"Jerker Porath",15603,"Torvard Claude Laurent",1969,C
15602,"Jerker Porath",15641,"Gerald Maurice Edelman",1970,C
10806,"Theodor Förster",10654,"George Porter",1969,C
14276,"K Hannig",8946,"Richard L M Synge",1966,C
4212,"Joseph Oakland Hirschfelder",14681,"A N Hambly",1968,C
10948,"Gopalasamudram Narayanan Ramachandran",7540,"Sir Chandrasekhara V Raman",1964,C
15795,"Kai Manne Börje Siegbahn ",15570,"R M Bock",1969,C
15795,"Kai Manne Börje Siegbahn ",4371,"Erik Wilhelm Hulthén",1970,C
10234,"Edgar Bright Wilson, Jr.",11156,"Per Olov Löwdin",1963,C
11114,"Alfred Gierer",6764,"John H Northrop",1962,C
11114,"Alfred Gierer",6764,"John H Northrop",1960,C
13087,"Karl-Wolfgang Mundry",6764,"John H Northrop",1962,C
8202,"Ernst Schmidt",3292,"Johannes Gadamer",1914,C
7511,"Paul Rabe",10384,"László Zechmeister",1948,C
8127,"George Scatchard",15643,"Charles Tanford",1970,C
8589,"John Clarks Slater",11156,"Per Olov Löwdin",1968,C
8589,"John Clarks Slater",11156,"Per Olov Löwdin",1970,C
8589,"John Clarks Slater",11156,"Per Olov Löwdin",1969,C
8589,"John Clarks Slater",11156,"Per Olov Löwdin",1964,C
8589,"John Clarks Slater",4727,"Alfred Kastler",1970,C
8589,"John Clarks Slater",1974,"Charles D Coryell",1955,C
8589,"John Clarks Slater",13019,"Manfred Eigen",1970,C
8589,"John Clarks Slater",13019,"Manfred Eigen",1969,C
15646,"H. T. F. Wieland",15647,"Salimuzzaman Siddiqui",1970,C
4122,"Alfred Hess",9927,"Julius Wagner-Jauregg",1929,C
1951,"Robert B Corey",7045,"Linus C Pauling",1962,C
1951,"Robert B Corey",7045,"Linus C Pauling",1961,C
1951,"Robert B Corey",13072,"Jürg Waser",1962,C
9905,"Emil Votocek",8777,"Jan Sterba-Böhm",1933,C
9905,"Emil Votocek",1304,"Bohuslav Brauner",1933,C
9905,"Emil Votocek",4154,"Jaroslav Heyrovský",1933,C
11084,"Roger J Williams",11085,"W Shive",1960,C
11084,"Roger J Williams",11087,"R E Eakin",1960,C
11084,"Roger J Williams",7612,"Lowell J Reed",1960,C
1314,"Georg Bredig",2417,"Nil R Dhar",1939,C
8972,"Sören P Sörensen",7924,"Oskari Routola",1933,C
8972,"Sören P Sörensen",7924,"Oskari Routola",1934,C
8972,"Sören P Sörensen",5501,"Thorvald Lindeman",1921,C
8972,"Sören P Sörensen",7739,"Claus Riiber",1921,C
8972,"Sören P Sörensen",7739,"Claus Riiber",1923,C
8972,"Sören P Sörensen",7739,"Claus Riiber",1922,C
8972,"Sören P Sörensen",9296,"Niilo J Toivonen",1934,C
8972,"Sören P Sörensen",9296,"Niilo J Toivonen",1933,C
8972,"Sören P Sörensen",5058,"August S Krogh",1934,C
8972,"Sören P Sörensen",5799,"Thorvald Madsen",1934,C
8972,"Sören P Sörensen",1790,"Jens A Christiansen",1934,C
8972,"Sören P Sörensen",5839,"F Malengreau",1922,C
8972,"Sören P Sörensen",8209,"Sigval Schmidt-Nielsen",1924,C
8972,"Sören P Sörensen",8209,"Sigval Schmidt-Nielsen",1921,C
8972,"Sören P Sörensen",8209,"Sigval Schmidt-Nielsen",1923,C
8972,"Sören P Sörensen",8209,"Sigval Schmidt-Nielsen",1922,C
8972,"Sören P Sörensen",1048,"Niels Bjerrum",1935,C
8972,"Sören P Sörensen",1884,"Oscar Collenberg",1921,C
8972,"Sören P Sörensen",6988,"Auguste Paris",1932,C
8513,"Henry Siedentopf",6913,"Wilhelm Ostwald",1924,C
8513,"Henry Siedentopf",6913,"Wilhelm Ostwald",1923,C
4615,"Irène Joliot-Curie",5627,"Ernest Lord Rutherford",1935,C
4615,"Irène Joliot-Curie",8915,"Theodor Svedberg",1935,C
4615,"Irène Joliot-Curie",9751,"Hans K von Euler-Chelpin",1935,C
3172,"Adolph Frank",673,"Max Bamberger",1907,C
3172,"Adolph Frank",4880," ",1910,C
3172,"Adolph Frank",8966,"Henrik Söderbaum",1910,C
3172,"Adolph Frank",9332,"Isidor Traube",1916,C
10980,"Kenneth Sanborn Pitzer",14665,"J Dale",1967,C
10980,"Kenneth Sanborn Pitzer",14665,"J Dale",1968,C
10980,"Kenneth Sanborn Pitzer",13908,"Venancio Deulofeu",1969,C
10980,"Kenneth Sanborn Pitzer",4324,"Bernardo Alberto Houssay",1969,C
10980,"Kenneth Sanborn Pitzer",10975,"O Bastiansen",1968,C
10980,"Kenneth Sanborn Pitzer",15597,"A B Foster",1969,C
2412,"Sir James Dewar",2080,"Vincenz A Czerny",1910,C
2412,"Sir James Dewar",2080,"Vincenz A Czerny",1911,C
2412,"Sir James Dewar",5373,"Philipp E.A. v. Lenard",1910,C
4701,"Heike Kamerlingh Onnes",2080,"Vincenz A Czerny",1910,C
4701,"Heike Kamerlingh Onnes",2080,"Vincenz A Czerny",1911,C
4701,"Heike Kamerlingh Onnes",5373,"Philipp E.A. v. Lenard",1910,C
15526,"F P Bundy",15527,"Alfred René Jean Paul Ubbelohde",1969,C
13042,"Noel B Slater",13043,"R Gibert",1963,C
11141,"Pierre Van Rysselberghe",11142,"G Bianchi",1961,C
9383,"Alexander Tschirch",8135,"Friedrich Schaffer",1917,C
9383,"Alexander Tschirch",507,"Henry Arny",1914,C
9383,"Alexander Tschirch",507,"Henry Arny",1928,C
9818,"Edmund von Lippmann",4116,"Alexander Herzfeld",1909,C
10573,"Georges Lemaître",10352,"Don M Yost",1956,C
2711,"Felix Ehrlich",4116,"Alexander Herzfeld",1916,C
15677,"H M Frey",15681,"Y Iskander",1970,C
15678,"J Hine",15681,"Y Iskander",1970,C
15679,"W Kirmse",15681,"Y Iskander",1970,C
359,"Kurt Alder",2577,"Charles Dufraisse",1950,C
359,"Kurt Alder",10166,"Heinrich O Wieland",1950,C
359,"Kurt Alder",4271,"Bror Holmberg",1943,C
359,"Kurt Alder",4271,"Bror Holmberg",1942,C
359,"Kurt Alder",4271,"Bror Holmberg",1949,C
359,"Kurt Alder",4271,"Bror Holmberg",1944,C
359,"Kurt Alder",2351,"Marcel Delépine",1936,C
7725,"Sir Eric Keightley Rideal",10822,"R M Barrer",1957,C
900,"Friedrich Bergius",7423,"Hans Pringsheim",1929,C
900,"Friedrich Bergius",4420,"Erik Hägglund",1931,C
11155,"Gerhard Herzberg",11156,"Per Olov Löwdin",1961,C
11155,"Gerhard Herzberg",11156,"Per Olov Löwdin",1963,C
11155,"Gerhard Herzberg",14174,"W Klemperer",1966,C
11155,"Gerhard Herzberg",13992,"Hans Heinrich Günthard",1969,C
11155,"Gerhard Herzberg",15624,"Amyand David Buckingham",1970,C
11155,"Gerhard Herzberg",10218,"Edgar Bright Wilson Jr.",1960,C
11155,"Gerhard Herzberg",10218,"Edgar Bright Wilson Jr.",1966,C
11155,"Gerhard Herzberg",10885,"P Goldfinger",1966,C
11155,"Gerhard Herzberg",10885,"P Goldfinger",1958,C
11155,"Gerhard Herzberg",13909,"Philip George Ashmore",1965,C
11155,"Gerhard Herzberg",13019,"Manfred Eigen",1970,C
11155,"Gerhard Herzberg",13019,"Manfred Eigen",1969,C
11155,"Gerhard Herzberg",13067,"Jouko Uolevi Koskikallio",1970,C
11155,"Gerhard Herzberg",15625,"Inga Fischer-Hjalmars ",1970,C
10939,"Walter H Schottky",10991,"H Witte",1969,C
10939,"Walter H Schottky",10991,"H Witte",1959,C
10939,"Walter H Schottky",10506,"R Suhrmann",1959,C
10939,"Walter H Schottky",14304,"M Laffitte",1966,C
921,"Sune K Bergström",13058,"Ernst Klenk",1970,C
9549,"Donald D van Slyke",1271,"Harry C Bradley",1945,C
9549,"Donald D van Slyke",883,"Clara C Benson",1941,C
6821,"Giuseppe Oddo",6819,"Bernardo Oddo",1926,C
4862,"Albert Kirrmann",13028,"Albert Bruylants",1969,C
13027,"Ludwig August Wilhelm Geilmann",8826,"Fritz Strassmann",1963,C
10090,"Louis B Werner",3787,"Otto Hahn",1950,C
2849,"Arnold Eucken",9708,"Andreas von Antropoff",1934,C
2849,"Arnold Eucken",8915,"Theodor Svedberg",1930,C
8706,"Walthère Spring",5072,"Jean Krutwig",1910,C
769,"Frederick C Bawden",8915,"Theodor Svedberg",1939,C
7273,"Norman W Pirie",8915,"Theodor Svedberg",1939,C
1515,"Jacob Böeseken",6219,"Henri Meulen",1938,C
14728,"Aharon Katzir-Katchalsky",14729,"Laszlo Lorand",1968,C
10810,"Anthony Leonid Turkevich",13356,"O J Kleppa",1968,C
10810,"Anthony Leonid Turkevich",14713,"E A Evans Jr.",1968,C
10810,"Anthony Leonid Turkevich",10815,"N H Nachtrieb",1968,C
10810,"Anthony Leonid Turkevich",13357,"Stuart Alan Rice",1968,C
10810,"Anthony Leonid Turkevich",14712,"Edward Anders",1968,C
10810,"Anthony Leonid Turkevich",14747,"L Meyer",1968,C
3008,"Colin G Fink",4157,"Harold Hibbert",1935,C
8538,"Lars Gunnar Sillén",13386,"David Waldemar Dyrssen",1965,C
8538,"Lars Gunnar Sillén",13386,"David Waldemar Dyrssen",1964,C
8538,"Lars Gunnar Sillén",10904,"Gerold Karl Schwarzenbach",1961,C
10988,"T R Seshadri",14290,"N V Subba Rao",1966,C
10988,"T R Seshadri",14709,"B D Jain",1968,C
1289,"Edouard Branly",5302,"Henry Le Châtelier",1915,C
2054,"George O Curme",1112,"Marston T Bogert",1935,C
5423,"Phoebus A Levene",1112,"Marston T Bogert",1935,C
11161,"Efraim Racker",3948,"Felix Haurowitz",1961,C
15652,"A van Dorp",13058,"Ernst Klenk",1970,C
13058,"Ernst Klenk",13056,"S David",1963,C
10860,"Yevgeny Konstantinovich Zavoisky",10912,"J Weiss",1958,C
10860,"Yevgeny Konstantinovich Zavoisky",11093,"A Ölander",1960,C
4375,"Friedrich Hund",10837,"R Mecke",1957,C
4375,"Friedrich Hund",14172,"H T Witt",1969,C
3023,"Franz Fischer",9043,"Ernst Terres",1937,C
8227,"Rudolf Schoenheimer",9461,"Harold Clayton Urey",1941,C
11140,"Leslie E Orgel",2824,"Emil Erlenmeyer",1961,C
11140,"Leslie E Orgel",15661,"Juan de Dios López-González",1970,C
3914,"Paul Harteck",7317,"Michael Polanyi",1937,C
3914,"Paul Harteck",7511,"Paul Rabe",1952,C
6477,"Charles Moureu",3451,"Alfred Gillet",1929,C
6477,"Charles Moureu",9646,"Léo Vignon",1921,C
10247,"Sergei [Sergey] N Winogradsky [Winogradskiy Vinogradskiy Vinogradsky]",2417,"Nil R Dhar",1952,C
10247,"Sergei [Sergey] N Winogradsky [Winogradskiy Vinogradskiy Vinogradsky]",721,"Christian Barthel",1921,C
4995,"Albrecht Kossel",5990,"Albert P Mathews",1908,C
14289,"Robert Schwyzer",4719,"Paul Karrer",1966,C
14289,"Robert Schwyzer",4719,"Paul Karrer",1970,C
14289,"Robert Schwyzer",4719,"Paul Karrer",1969,C
10841,"Bernard L Horecker",7994,"Leopold Ruzicka",1957,C
10841,"Bernard L Horecker",3948,"Felix Haurowitz",1961,C
8957,"Leo Szilard",7317,"Michael Polanyi",1947,C
14656,"E H Taylor",10181,"Eugene P Wigner",1967,C
14657,"S Datz",10181,"Eugene P Wigner",1967,C
2780,"Gustav G Embden",9751,"Hans K von Euler-Chelpin",1932,C
8975,"Bruno Tacke",2704,"Paul Ehrenberg",1936,C
8975,"Bruno Tacke",2704,"Paul Ehrenberg",1928,C
9999,"Edward W Washburn",8915,"Theodor Svedberg",1934,C
10653,"Roberto Piontelli",15562,"C Cardani",1969,C
10653,"Roberto Piontelli",10651,"Giulio Natta",1969,C
13343,"E Stenhagen",14710,"J Asselineau",1968,C
13976,"Geoffrey Ingram Taylor",13977,"B Marincek",1965,C
14585,"M Ballester",14586,"A Vian",1967,C
10583,"Ilya Prigogine",3453,"Jan Gillis",1960,C
10583,"Ilya Prigogine",14288,"R Defay",1966,C
7380,"Frederick B Power",1825,"Frank W Clarke",1923,C
7380,"Frederick B Power",5046,"Edward Kremers",1925,C
8579,"Zdenko H Skraup",5531,"Eduard Lippmann",1901,C
7155,"Kurt Peters",5297,"Max Le Blanc",1927,C
4271,"Bror Holmberg",3212,"Karl Johann Freudenberg",1959,C
15614,"Nikolay Markovich Emanuel",8398,"Nikolay Nikolaevich Semenov",1970,C
1070,"Marietta Blau",8240,"Erwin Schrödinger",1957,C
13217,"Charles Wagner",3787,"Otto Hahn",1959,C
4876,"Fredrik Kjellin",7185,"Otto Pettersson",1907,C
14707,"Eugene George Rochow",14708,"Harald Schäfer",1968,C
10740,"Boris A Arbuzov",10741,"M M Dubinin",1956,C
5112,"William Küster",6861,"Karol Olszewski",1913,C
5112,"William Küster",1396,"Ludwik Bruner",1913,C
5896,"Leon Marchlewski",6861,"Karol Olszewski",1913,C
5896,"Leon Marchlewski",1396,"Ludwik Bruner",1913,C
6861,"Karol Olszewski",2634,"Karl Dziewonski",1913,C
4789,"Edward C Kendall",2990,"Louis F Fieser",1949,C
6270,"Karl Miescher",2990,"Louis F Fieser",1949,C
7603,"Albert Recoura",5302,"Henry Le Châtelier",1924,C
7603,"Albert Recoura",5302,"Henry Le Châtelier",1921,C
7603,"Albert Recoura",5302,"Henry Le Châtelier",1915,C
7603,"Albert Recoura",5302,"Henry Le Châtelier",1913,C
7603,"Albert Recoura",5302,"Henry Le Châtelier",1922,C
4487,"James C Irvine",7542,"Ludwig Ramberg",1936,C
4487,"James C Irvine",7542,"Ludwig Ramberg",1935,C
4487,"James C Irvine",10144,"Johan P Wibaut",1931,C
13900,"Ulick Richardson Evans ",13901,"G Wranglén",1965,C
13892,"Paul Doughty Bartlett ",13893,"C C Price",1965,C
10880,"John O’Mara Bockris",15667,"T M Salem",1970,C
10263,"Johannes Wislicenus",8579,"Zdenko H Skraup",1902,C
10218,"Edgar Bright Wilson Jr.",13992,"Hans Heinrich Günthard",1969,C
4429,"Otto Hönigschmid",7047,"Hermann Pauly",1936,C
1459,"Wilhelm Gerhard Burgers",11061,"Antonia E Korvezee",1960,C
13017,"Alfred Champagnat",14308,"R Schultze",1966,C
13017,"Alfred Champagnat",4350,"G Hugel",1963,C
13017,"Alfred Champagnat",10996,"G R Schultze",1970,C
14310,"C L Vernet",14308,"R Schultze",1966,C
14311,"B Lainé",14308,"R Schultze",1966,C
14312,"J Filosa",14308,"R Schultze",1966,C
9541,"Johannes J van Laar",1067,"Jan J Blanksma",1929,C
10822,"R M Barrer",10888,"Feliks Polak",1966,C
8403,"Jean B Senderens",1513,"Eyvind Bödtker",1928,C
8403,"Jean B Senderens",1513,"Eyvind Bödtker",1929,C
8403,"Jean B Senderens",5367,"Georges Lemoine",1909,C
13057,"Gunnar Blix",13056,"S David",1963,C
2213,"Hilaire de Chardonnet",6909,"Hermann Ost",1912,C
4702,"Bogdan Kamienski",10888,"Feliks Polak",1958,C
10384,"László Zechmeister",15577,"Zoltan Csürös",1969,C
