_id,first_nomin_y,last_nomin_y,range_y,n_nominations,nominator_NP,nominator_id,nominator_name,nominee_NP,nominee_id,nominee_name,nominee_NP_C
633db537c1ae1691ad071c23,1921,1921,0,1,,4429,Otto Hönigschmid,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c24,1921,1921,0,1,,2903,Kasimir Fajans,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c25,1921,1921,0,1,,6239,Kurt H Meyer,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c26,1917,1917,0,1,,3082,Fritz Foerster,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c28,1914,1914,0,1,,7185,Otto Pettersson,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2b,1917,1917,0,1,,2806,Fritz Ephraim,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2c,1907,1907,0,1,,7997,Leopold Rügheimer,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2f,1920,1920,0,1,,10050,Fritz Weigert,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c30,1912,1912,0,1,,1106,Max Bodenstein,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c31,1921,1921,0,1,,8209,Sigval Schmidt-Nielsen,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c32,1916,1916,0,1,,4271,Bror Holmberg,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c33,1912,1912,0,1,PM in 1908|,2713,Paul Ehrlich,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c35,1910,1910,0,1,C in 1925|,10428,Richard A Zsigmondy,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c36,1916,1916,0,1,,596,Georg Baborovsky,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c37,1921,1921,0,1,,8527,Adolf Sieverts,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c38,1921,1921,0,1,,7176,Jakob Petrén,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c39,1921,1921,0,1,,1884,Oscar Collenberg,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c3a,1921,1921,0,1,,494,Fritz Arndt,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c3b,1921,1921,0,1,,6236,J Meyer,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c3c,1921,1921,0,1,,721,Christian Barthel,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c3d,1921,1921,0,1,,8860,Daniel Strömholm,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c3e,1912,1912,0,1,,823,Robert Behrend,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c17,1908,1909,1,2,,5467,Carl Liebermann,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c1b,1909,1910,1,2,,5302,Henry Le Châtelier,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2e,1909,1910,1,2,C in 1914|,7707,Theodore W Richards,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2d,1909,1912,3,2,,1802,Giacomo Ciamician,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c15,1909,1913,4,5,,1399,Heinrich Brunner,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c0f,1916,1921,5,2,C in 1926|,8915,Theodor Svedberg,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c14,1916,1921,5,2,,5088,Carl Kullgren,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c27,1916,1921,5,3,,6960,Wilhelm Palmaer,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c21,1915,1921,6,3,,9634,Karl A Vesterberg,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c0c,1910,1917,7,2,,8998,Gustav Tammann,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c10,1913,1920,7,2,,5297,Max Le Blanc,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c2a,1913,1920,7,2,,9884,Wilhelm von Waldeyer-Hartz,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c34,1913,1920,7,2,,6616,Bernhard Naunyn,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c0b,1906,1915,9,3,,800,Ernst Beckmann,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c11,1907,1917,10,3,C in 1902|,3022,Emil H Fischer,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c16,1906,1920,14,2,,3878,Arthur R Hantzsch,C in 1920|,6650,Walther H Nernst,1
633db537c1ae1691ad071c29,1907,1921,14,2,,1018,Heinrich Biltz,C in 1920|,6650,Walther H Nernst,1
633db539c1ae1691ad072157,1918,1918,0,1,,8185,Wilhelm Schlenk,C in 1921|,8646,Frederick Soddy,1
633db539c1ae1691ad072158,1908,1908,0,1,,10150,Oskar Widman,C in 1921|,8646,Frederick Soddy,1
633db539c1ae1691ad072159,1918,1922,4,3,C in 1908|,5627,Ernest Lord Rutherford,C in 1921|,8646,Frederick Soddy,1
633db53ac1ae1691ad0722ee,1922,1922,0,1,,765,Emil Baur,C in 1922|,546,Francis W Aston,1
633db539c1ae1691ad072062,1923,1923,0,1,,9634,Karl A Vesterberg,C in 1923|,7399,Fritz Pregl,1
633db539c1ae1691ad072063,1917,1917,0,1,C in 1928|,10241,Adolf O Windaus,C in 1923|,7399,Fritz Pregl,1
633db539c1ae1691ad072064,1923,1923,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1923|,7399,Fritz Pregl,1
633db539c1ae1691ad072065,1923,1923,0,1,,8568,John Sjöqvist,C in 1923|,7399,Fritz Pregl,1
633db539c1ae1691ad072066,1922,1922,0,1,,10150,Oskar Widman,C in 1923|,7399,Fritz Pregl,1
633db539c1ae1691ad072067,1917,1917,0,1,C in 1907|,1428,Eduard Buchner,C in 1923|,7399,Fritz Pregl,1
633db537c1ae1691ad071cd4,1913,1913,0,1,,9900,Daniel Vorländer,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cd5,1923,1923,0,1,,9634,Karl A Vesterberg,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cd8,1923,1923,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cd9,1926,1926,0,1,,6231,Georg Meyer,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cda,1926,1926,0,1,,7913,Viktor Rothmund,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cdb,1926,1926,0,1,C in 1926|,8915,Theodor Svedberg,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cdc,1921,1921,0,1,,5073,Hugo R Kruyt,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cd7,1923,1924,1,2,C in 1909|,6913,Wilhelm Ostwald,C in 1925|,10428,Richard A Zsigmondy,1
633db537c1ae1691ad071cd6,1915,1922,7,2,,10161,Georg Wiegner,C in 1925|,10428,Richard A Zsigmondy,1
633db535c1ae1691ad07183f,1919,1919,0,1,,8966,Henrik Söderbaum,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071840,1919,1919,0,1,,5739,Einar Lönnberg,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071842,1924,1924,0,1,,14110,Adriaan H.W Aten,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071843,1916,1916,0,1,,7295,Ivan Plotnikov,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071844,1919,1919,0,1,,3828,Axel Hamberg,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071845,1919,1919,0,1,,6960,Wilhelm Palmaer,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071846,1918,1918,0,1,,3834,Hartog J Hamburger,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad071841,1923,1926,3,2,C in 1920|,6650,Walther H Nernst,C in 1926|,8915,Theodor Svedberg,1
633db535c1ae1691ad07183e,1920,1924,4,2,C in 1903|,511,Svante A Arrhenius,C in 1926|,8915,Theodor Svedberg,1
633db537c1ae1691ad071bd3,1924,1924,0,1,C in 1928|,10241,Adolf O Windaus,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd4,1927,1927,0,1,,9485,Ernst Vahlen,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd6,1925,1925,0,1,,7478,Rudolf Pummerer,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd7,1926,1926,0,1,,8282,Robert Schwarz,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd8,1927,1927,0,1,C in 1903|,511,Svante A Arrhenius,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd9,1926,1926,0,1,,5325,Hans Lecher,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bda,1924,1924,0,1,,6493,Ernst Muckermann,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bd5,1933,1934,1,2,C in 1930|,3026,Hans Fischer,C in 1927|,10166,Heinrich O Wieland,1
633db537c1ae1691ad071bdb,1925,1928,3,3,,7285,Ludwig Plate,C in 1927|,10166,Heinrich O Wieland,1
633db538c1ae1691ad071e8c,1928,1928,0,1,C in 1918|,3758,Fritz Haber,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e8d,1926,1926,0,1,C in 1927|,10166,Heinrich O Wieland,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e8e,1928,1928,0,1,,10170,Wilhelm Wien,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e8f,1928,1928,0,1,,8885,Hermann Suida,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e90,1927,1927,0,1,C in 1903|,511,Svante A Arrhenius,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e91,1928,1928,0,1,C in 1915|,10210,Richard M Willstätter,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e92,1928,1928,0,1,,6506,Otto Mumm,C in 1928|,10241,Adolf O Windaus,1
633db538c1ae1691ad071e9e,1929,1929,0,1,,6657,Carl A Neuberg,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071e9f,1924,1924,0,1,,446,Angelo Angeli,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071ea0,1927,1927,0,1,,14108, Member of the Royal Swedish Academy of Sciences,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071ea1,1924,1924,0,1,C in 1920|,6650,Walther H Nernst,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071ea2,1929,1929,0,1,,1106,Max Bodenstein,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071e9b,1926,1928,2,3,,7283,Max K Planck,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071e9c,1925,1929,4,4,,521,Ossian Aschan,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db538c1ae1691ad071e9d,1925,1929,4,4,C in 1915|,10210,Richard M Willstätter,C in 1929|,9751,Hans K von Euler-Chelpin,1
633db53ac1ae1691ad072209,1929,1929,0,1,,6657,Carl A Neuberg,C in 1929|,3887,Arthur Harden,1
633db537c1ae1691ad071bc6,1929,1929,0,1,,4938,Fred C Koch,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bc7,1929,1929,0,1,C in 1923|,7399,Fritz Pregl,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bc8,1930,1930,0,1,,10196,Ernst Wilke,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bc9,1930,1930,0,1,,2928,Aleksej Favorskij,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bca,1929,1929,0,1,,9927,Julius Wagner-Jauregg,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bcb,1930,1930,0,1,,9334,Max Trautz,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bcc,1928,1928,0,1,,2943,Franz Feist,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bcd,1930,1930,0,1,,8274,Carl G Schwalbe,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bce,1929,1929,0,1,,5411,Hermann Leuchs,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bcf,1930,1930,0,1,,3212,Karl Johann Freudenberg,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bd0,1929,1929,0,1,,5558,Georg Lockemann,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bd1,1929,1929,0,1,C in 1928|,10241,Adolf O Windaus,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bd2,1929,1929,0,1,,8709,Ernst Späth,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071bc5,1929,1930,1,2,C in 1927|,10166,Heinrich O Wieland,C in 1930|,3026,Hans Fischer,1
633db537c1ae1691ad071c75,1931,1931,0,1,,3686,Gustaf Gröndal,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c76,1931,1931,0,1,,2803,Axel Enström,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c77,1920,1920,0,1,,760,Géorg Baumert,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c78,1931,1931,0,1,,7713,Gustaf Richert,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c79,1929,1929,0,1,,7292,Johann Plesch,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7a,1920,1920,0,1,,2810,Ernst Erdmann,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7b,1920,1920,0,1,,9900,Daniel Vorländer,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7c,1931,1931,0,1,,8662,Klas Sondén,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7d,1931,1931,0,1,,5513,Tore Lindmark,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7e,1929,1929,0,1,,2728,Albert Einstein,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c7f,1931,1931,0,1,,4420,Erik Hägglund,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c80,1916,1916,0,1,,7047,Hermann Pauly,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c81,1931,1931,0,1,,2114,Nils G Dalén,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c82,1931,1931,0,1,,4337,Edvard Hubendick,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c83,1931,1931,0,1,,854,Carl Benedicks,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c84,1920,1920,0,1,,9390,Carl Tubandt,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c85,1920,1920,0,1,,8266,Heinrich Schulze,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c86,1930,1930,0,1,,6960,Wilhelm Palmaer,C in 1931|,1198,Carl Bosch,1
633db537c1ae1691ad071c87,1926,1926,0,1,,6909,Hermann Ost,C in 1931|,1198,Carl Bosch,1
633db53ac1ae1691ad07238f,1929,1929,0,1,,7423,Hans Pringsheim,C in 1931|,900,Friedrich Bergius,1
633db53ac1ae1691ad072390,1931,1931,0,1,,4420,Erik Hägglund,C in 1931|,900,Friedrich Bergius,1
633db53ac1ae1691ad07223d,1929,1929,0,1,,3221,Herbert Freundlich,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad07223f,1931,1931,0,1,,5205,Karl Landsteiner,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072240,1931,1931,0,1,C in 1926|,8915,Theodor Svedberg,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072241,1929,1929,0,1,,6901,Henry F Osborn,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072242,1932,1932,0,1,,4790,James Kendall,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072243,1932,1932,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072244,1928,1928,0,1,,618,Leo H Baekeland,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad072245,1929,1929,0,1,,7734,Ernst Riesenfeld,C in 1932|,5229,Irving Langmuir,1
633db53ac1ae1691ad07223e,1927,1929,2,2,,1818,John Bates Clark,C in 1932|,5229,Irving Langmuir,1
633db536c1ae1691ad071a51,1934,1934,0,1,C in 1926|,8915,Theodor Svedberg,C in 1934|,9461,Harold Clayton Urey,1
633db53ac1ae1691ad07236f,1935,1935,0,1,C in 1908|,5627,Ernest Lord Rutherford,C in 1935|,4615,Irène Joliot-Curie,1
633db53ac1ae1691ad072370,1935,1935,0,1,C in 1926|,8915,Theodor Svedberg,C in 1935|,4615,Irène Joliot-Curie,1
633db53ac1ae1691ad072371,1935,1935,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1935|,4615,Irène Joliot-Curie,1
633db538c1ae1691ad071e89,1935,1935,0,1,C in 1908|,5627,Ernest Lord Rutherford,C in 1935|,4613,Frédéric Joliot,1
633db538c1ae1691ad071e8a,1935,1935,0,1,C in 1926|,8915,Theodor Svedberg,C in 1935|,4613,Frédéric Joliot,1
633db538c1ae1691ad071e8b,1935,1935,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1935|,4613,Frédéric Joliot,1
633db539c1ae1691ad0721c7,1928,1928,0,1,,4790,James Kendall,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721c8,1933,1933,0,1,,872,Kurt Bennewitz,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721c9,1936,1936,0,1,,4461,Sir Christopher Kelk Ingold,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721ca,1935,1935,0,1,,285,Emil Abel,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721cb,1931,1931,0,1,,2849,Arnold Eucken,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721cc,1935,1935,0,1,,3453,Jan Gillis,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721cd,1927,1927,0,1,,4816,Frederick G Keyes,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721ce,1932,1932,0,1,,2903,Kasimir Fajans,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721cf,1934,1934,0,1,,10050,Fritz Weigert,C in 1936|,2325,Petrus J Debye,1
633db53ac1ae1691ad0721d0,1936,1936,0,1,C in 1934|,9461,Harold Clayton Urey,C in 1936|,2325,Petrus J Debye,1
633db53ac1ae1691ad0721d1,1932,1932,0,1,,6988,Auguste Paris,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad0721c6,1927,1929,2,3,C in 1925|,10428,Richard A Zsigmondy,C in 1936|,2325,Petrus J Debye,1
633db539c1ae1691ad071fa2,1933,1933,0,1,,1345,Emile Briner,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa3,1934,1934,0,1,,5714,Oscar Lutz,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa4,1937,1937,0,1,,6114,Rudolphe Mellet,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa6,1933,1933,0,1,,1293,Kurt Brass,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa7,1935,1935,0,1,,7584,Prafulla Ray,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa8,1936,1936,0,1,,8805,Aurel Stodola,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071faa,1935,1935,0,1,,6332,Prafulla Mitter,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fac,1933,1933,0,1,,3562,Ross A Gortner,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fad,1937,1937,0,1,,2623,Paul Dutoit,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fae,1935,1935,0,1,,8709,Ernst Späth,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071faf,1934,1934,0,1,,755,Karl H Bauer,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb0,1934,1934,0,1,C in 1939|,7994,Leopold Ruzicka,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb1,1937,1937,0,1,,2560,Marcel Duboux,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb2,1932,1932,0,1,,9927,Julius Wagner-Jauregg,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb3,1934,1934,0,1,,10161,Georg Wiegner,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb4,1937,1937,0,1,,3523,Henri Goldstein,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb5,1933,1933,0,1,,630,Clyde H Bailey,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fb6,1935,1935,0,1,,4832,Alexander Kiesel,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa9,1933,1937,4,3,C in 1930|,3026,Hans Fischer,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fa5,1932,1937,5,4,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1937|,4719,Paul Karrer,1
633db539c1ae1691ad071fab,1932,1937,5,3,,9743,Anton von Eiselsberg,C in 1937|,4719,Paul Karrer,1
633db538c1ae1691ad071d33,1937,1937,0,1,C in 1929|,9751,Hans K von Euler-Chelpin,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d34,1930,1930,0,1,,7739,Claus Riiber,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d35,1930,1930,0,1,,8209,Sigval Schmidt-Nielsen,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d37,1934,1934,0,1,,5666,Thomas M Lowry,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d39,1930,1930,0,1,,5501,Thorvald Lindeman,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3a,1935,1935,0,1,C in 1947|,7783,Robert Robinson,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3b,1935,1935,0,1,,4544,Alexander Janke,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3c,1931,1931,0,1,,10144,Johan P Wibaut,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3d,1929,1929,0,1,,7293,Robert H Plimmer,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3e,1934,1934,0,1,,7351,William J Pope,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d3f,1935,1935,0,1,,507,Henry Arny,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d38,1935,1936,1,2,,7542,Ludwig Ramberg,C in 1937|,3957,Sir Walter Norman Haworth,1
633db538c1ae1691ad071d36,1935,1937,2,3,C in 1945|,9668,Artturi I Virtanen,C in 1937|,3957,Sir Walter Norman Haworth,1
633db53ac1ae1691ad0721d2,1937,1937,0,1,,8577,Anton Skrabal,C in 1938|,5084,Richard Kuhn,1
633db53ac1ae1691ad0721d3,1936,1936,0,1,,2704,Paul Ehrenberg,C in 1938|,5084,Richard Kuhn,1
633db53ac1ae1691ad0721d5,1939,1939,0,1,C in 1947|,7783,Robert Robinson,C in 1938|,5084,Richard Kuhn,1
633db53ac1ae1691ad0721d6,1935,1935,0,1,,3463,José Giral,C in 1938|,5084,Richard Kuhn,1
633db53ac1ae1691ad0721d7,1932,1932,0,1,,9927,Julius Wagner-Jauregg,C in 1938|,5084,Richard Kuhn,1
633db53ac1ae1691ad0721d4,1932,1937,5,3,,9743,Anton von Eiselsberg,C in 1938|,5084,Richard Kuhn,1
633db538c1ae1691ad071d40,1931,1931,0,1,,446,Angelo Angeli,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d41,1939,1939,0,1,,5564,Emile R Locquin,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d42,1937,1937,0,1,,7749,Joseph Risi,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d43,1937,1937,0,1,,6114,Rudolphe Mellet,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d45,1939,1939,0,1,,6221,Louis Meunier,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d46,1939,1939,0,1,,2980,Fritz Fichter,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d47,1935,1935,0,1,,927,Luis Bermejo,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d48,1936,1936,0,1,,8597,Samuel Smiles,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d49,1939,1939,0,1,,3240,Claude Fromageot,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4a,1937,1937,0,1,,2623,Paul Dutoit,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4b,1938,1938,0,1,,9998,Ernst Waser,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4c,1939,1939,0,1,,1739,Gaetano Charrier,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4d,1939,1939,0,1,,6988,Auguste Paris,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4e,1939,1939,0,1,,564,Maurice Auméras,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d4f,1937,1937,0,1,,2928,Aleksej Favorskij,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d50,1939,1939,0,1,,7965,Paul Ruggli,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d51,1937,1937,0,1,,2560,Marcel Duboux,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d52,1939,1939,0,1,,3103,Joaquim Fontes,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d53,1937,1937,0,1,,3523,Henri Goldstein,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d54,1939,1939,0,1,,2274,Fernandes de Mira,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071d44,1938,1939,1,2,C in 1937|,4719,Paul Karrer,C in 1939|,7994,Leopold Ruzicka,1
633db538c1ae1691ad071f2b,1936,1936,0,1,,8597,Samuel Smiles,C in 1939|,1487,Adolf F Butenandt,1
633db538c1ae1691ad071f2c,1938,1938,0,1,,9998,Ernst Waser,C in 1939|,1487,Adolf F Butenandt,1
633db538c1ae1691ad071f2d,1934,1934,0,1,C in 1915|,10210,Richard M Willstätter,C in 1939|,1487,Adolf F Butenandt,1
633db538c1ae1691ad071f2e,1935,1935,0,1,,5205,Karl Landsteiner,C in 1939|,1487,Adolf F Butenandt,1
633db538c1ae1691ad071f2a,1938,1939,1,2,C in 1937|,4719,Paul Karrer,C in 1939|,1487,Adolf F Butenandt,1
633db538c1ae1691ad071e6b,1936,1936,0,1,C in 1935|,4613,Frédéric Joliot,C in 1943|,2235,George de Hevesy,1
633db538c1ae1691ad071e6c,1944,1944,0,1,,6033,Luigi Mazza,C in 1943|,2235,George de Hevesy,1
